query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_632,3,5,258592.0,245814.0,1000000,84365,7992293
query_633,3,1,250463.0,249538.0,1000002,98906,31938098
query_633,3,2,250513.0,249488.0,1000002,92956,31936762
query_633,3,3,250484.0,249516.0,1000000,94453,31938080
query_633,3,4,250505.0,249496.0,1000002,94413,31935865
query_633,3,5,250469.0,249531.0,1000000,93617,31939921
query_637,3,1,999558.0,1.0,1000000,33841,96
query_637,3,2,999533.0,4.0,1000000,34332,878
query_637,3,3,999556.0,1.0,1000000,33956,96
query_637,3,4,999563.0,1.0,1000000,33680,11
query_637,3,5,999542.0,0.0,1000000,33862,0
query_638,3,1,236641.0,12861.0,1000002,22900,3
query_638,3,2,236667.0,12825.0,1000000,20578,3
query_638,3,3,236625.0,12861.0,1000002,20085,3
query_638,3,4,236645.0,12853.0,1000002,20096,3
query_638,3,5,236618.0,12856.0,1000000,20323,3
query_137,4,1,3781.0,124.0,10000,1061,296270
query_137,4,2,3723.0,125.0,10033,454,292623
query_137,4,3,3609.0,129.0,10029,377,264999
query_137,4,4,3532.0,131.0,10038,367,303500
query_137,4,5,3888.0,119.0,10000,374,335789
query_138,4,1,3593.0,130.0,10000,1116,479856
query_138,4,2,3474.0,133.0,10033,481,329212
query_138,4,3,3197.0,142.0,10029,364,384177
query_138,4,4,3271.0,140.0,10038,366,313037
query_138,4,5,3452.0,133.0,10000,349,625349
query_145,4,1,441.0,299.0,10010,1149,4953690
query_145,4,2,420.0,300.0,10021,503,5218770
query_145,4,3,429.0,300.0,10029,417,5109285
query_145,4,4,416.0,300.0,10016,379,5255973
query_145,4,5,415.0,300.0,10015,373,5281647
query_146,4,1,521.0,452.0,10013,1108,2918338
query_146,4,2,514.0,452.0,10006,431,2729847
query_146,4,3,513.0,452.0,10005,466,2847357
query_146,4,4,531.0,451.0,10002,361,2815593
query_146,4,5,522.0,452.0,10014,350,2938936
query_147,4,1,456.0,455.0,10011,1194,4661006
query_147,4,2,460.0,455.0,10015,497,4903723
query_147,4,3,455.0,455.0,10010,448,4739693
query_147,4,4,456.0,455.0,10011,470,5010732
query_147,4,5,455.0,455.0,10010,409,5034771
query_150,4,1,455.0,455.0,10010,1209,5050599
query_150,4,2,456.0,455.0,10011,423,4975428
query_150,4,3,455.0,455.0,10011,419,5248209
query_150,4,4,455.0,455.0,10010,389,5102906
query_150,4,5,455.0,455.0,10010,355,5192454
query_151,4,1,303.0,303.0,10000,1186,4971739
query_151,4,2,304.0,303.0,10000,504,5248654
query_151,4,3,305.0,303.0,10002,500,4624244
query_151,4,4,304.0,304.0,10032,429,5551545
query_151,4,5,305.0,303.0,10001,388,4922219
query_168,4,1,2389.0,77.0,10020,1110,1075774
query_168,4,2,2546.0,66.0,10000,449,527194
query_168,4,3,2404.0,75.0,10002,380,1228768
query_168,4,4,2326.0,81.0,10016,386,785979
query_168,4,5,2347.0,79.0,10000,361,251414
query_224,4,1,333.0,179.0,10034,1240,8
query_224,4,2,337.0,179.0,10044,542,13
query_224,4,3,353.0,178.0,10026,455,12
query_224,4,4,316.0,179.0,10026,487,11
query_224,4,5,311.0,179.0,10016,566,11
query_255,4,1,471.0,454.0,10005,1231,35934646
query_255,4,2,467.0,454.0,10001,489,36242437
query_255,4,3,466.0,455.0,10021,459,36400211
query_255,4,4,462.0,455.0,10017,465,36715364
query_255,4,5,465.0,455.0,10020,407,36478491
query_256,4,1,323.0,303.0,10028,1097,29775048
query_256,4,2,316.0,303.0,10017,448,30434622
query_256,4,3,323.0,303.0,10027,414,29775048
query_256,4,4,316.0,303.0,10015,367,30434622
query_256,4,5,320.0,303.0,10017,307,30054189
query_288,4,1,240.0,227.0,10016,1118,83544
query_288,4,2,234.0,227.0,10002,404,66723
query_288,4,3,236.0,227.0,10006,331,95388
query_288,4,4,233.0,227.0,10000,332,108918
query_288,4,5,235.0,227.0,10008,297,82703
query_349,4,1,472.0,454.0,10006,1149,12672842
query_349,4,2,473.0,454.0,10007,403,11961180
query_349,4,3,475.0,454.0,10009,390,10741835
query_349,4,4,466.0,455.0,10021,364,11727812
query_349,4,5,466.0,454.0,10000,374,11614662
query_351,4,1,460.0,455.0,10015,1070,8415110
query_351,4,2,466.0,454.0,10000,382,8130461
query_351,4,3,461.0,455.0,10016,377,8169891
query_351,4,4,461.0,455.0,10016,345,8000593
query_351,4,5,463.0,455.0,10018,327,8115201
query_352,4,1,1970.0,381.0,10020,1140,7971450
query_352,4,2,1929.0,382.0,10004,411,12000785
query_352,4,3,1923.0,382.0,10003,419,6002928
query_352,4,4,1943.0,382.0,10019,339,6835519
query_352,4,5,1898.0,384.0,10006,363,8342416
query_391,4,1,472.0,454.0,10006,2180,3530103
query_391,4,2,466.0,455.0,10021,1172,3479922
query_391,4,3,463.0,455.0,10018,1192,3460464
query_391,4,4,467.0,454.0,10001,1092,3503392
query_391,4,5,468.0,454.0,10002,995,3529637
query_407,4,1,9114.0,42.0,10000,1185,532197
query_407,4,2,9326.0,32.0,10000,521,740397
query_407,4,3,8924.0,51.0,10000,494,671374
query_407,4,4,8893.0,53.0,10009,479,2762091
query_407,4,5,8800.0,57.0,10000,504,6465252
query_469,4,1,455.0,455.0,10010,1122,7306278
query_469,4,2,455.0,455.0,10010,428,7290532
query_469,4,3,455.0,455.0,10010,425,7306278
query_469,4,4,455.0,455.0,10010,357,7306278
query_469,4,5,455.0,455.0,10010,317,7306278
query_512,4,1,228.0,228.0,10032,1056,2945765
query_512,4,2,229.0,228.0,10034,506,2898662
query_512,4,3,228.0,228.0,10032,387,2936171
query_512,4,4,228.0,228.0,10032,391,3117917
query_512,4,5,228.0,228.0,10032,409,3242800
query_520,4,1,456.0,455.0,10011,1244,34788789
query_520,4,2,457.0,455.0,10012,510,34712665
query_520,4,3,457.0,455.0,10012,493,34712665
query_520,4,4,457.0,455.0,10012,414,34712665
query_520,4,5,457.0,455.0,10012,373,34712665
query_545,4,1,455.0,455.0,10010,1589,37280216
query_545,4,2,455.0,455.0,10010,809,37280216
query_545,4,3,455.0,455.0,10010,842,37280216
query_545,4,4,455.0,455.0,10010,857,37280216
query_545,4,5,455.0,455.0,10010,712,37280216
query_547,4,1,480.0,454.0,10014,1156,373789
query_547,4,2,486.0,454.0,10020,479,555826
query_547,4,3,485.0,454.0,10019,497,392311
query_547,4,4,485.0,454.0,10019,428,334138
query_547,4,5,496.0,453.0,10009,418,609523
query_548,4,1,486.0,453.0,10000,1218,3378770
query_548,4,2,495.0,453.0,10008,494,2168926
query_548,4,3,495.0,453.0,10008,481,1973350
query_548,4,4,484.0,454.0,10018,437,1331403
query_548,4,5,485.0,454.0,10019,406,2073378
query_595,4,1,457.0,455.0,10012,1242,5041901
query_595,4,2,457.0,455.0,10012,471,5009787
query_595,4,3,457.0,455.0,10012,429,4988604
query_595,4,4,457.0,455.0,10012,400,5031151
query_595,4,5,457.0,455.0,10013,397,5042208
query_613,4,1,1726.0,394.0,10000,1329,3794045
query_613,4,2,1897.0,386.0,10004,540,4971949
query_613,4,3,1784.0,392.0,10017,482,3907953
query_613,4,4,1831.0,390.0,10021,543,4708686
query_613,4,5,1906.0,386.0,10013,481,4240000
query_629,4,1,455.0,455.0,10010,1092,9181487
query_629,4,2,455.0,455.0,10010,436,9181487
query_629,4,3,455.0,455.0,10010,435,9181487
query_629,4,4,455.0,455.0,10010,397,9181487
query_629,4,5,455.0,455.0,10010,360,9181487
query_632,4,1,475.0,454.0,10009,1065,7909148
query_632,4,2,471.0,454.0,10005,426,8118295
query_632,4,3,464.0,455.0,10019,389,8021092
query_632,4,4,466.0,455.0,10021,353,8074330
query_632,4,5,468.0,454.0,10002,362,8044923
query_633,4,1,455.0,455.0,10010,1089,31943862
query_633,4,2,455.0,455.0,10010,475,31943862
query_633,4,3,455.0,455.0,10010,418,31943862
query_633,4,4,455.0,455.0,10010,364,31943862
query_633,4,5,455.0,455.0,10010,365,31943862
query_637,4,1,9996.0,0.0,10000,918,0
query_637,4,2,9996.0,0.0,10000,414,0
query_637,4,3,9995.0,0.0,10000,333,0
query_637,4,4,9993.0,0.0,10000,332,0
query_637,4,5,9993.0,0.0,10000,390,0
query_638,4,1,326.0,216.0,10020,927,36
query_638,4,2,336.0,215.0,10028,298,39
query_638,4,3,320.0,216.0,10004,291,46
query_638,4,4,321.0,217.0,10036,296,42
query_638,4,5,317.0,217.0,10024,256,55
query_137,5,1,38082.0,1216.0,100000,4313,305921
query_137,5,2,37889.0,1223.0,100037,3166,275892
query_137,5,3,37868.0,1225.0,100000,3044,297374
query_137,5,4,37490.0,1232.0,100022,3024,325705
query_137,5,5,37726.0,1230.0,100021,3141,320823
query_138,5,1,34557.0,1329.0,100000,4584,424931
query_138,5,2,34296.0,1337.0,100003,3150,353551
query_138,5,3,34876.0,1320.0,100006,3145,368947
query_138,5,4,34091.0,1339.0,100000,3330,400484
query_138,5,5,34313.0,1338.0,100000,3176,412406
query_145,5,1,4281.0,2992.0,100032,4421,5100290
query_145,5,2,4430.0,2987.0,100027,3306,4926378
query_145,5,3,4344.0,2989.0,100002,3129,5028464
query_145,5,4,4499.0,2985.0,100025,3034,4847575
query_145,5,5,4382.0,2988.0,100007,3148,4964245
query_146,5,1,5189.0,4515.0,100005,4688,2883253
query_146,5,2,5177.0,4516.0,100014,3232,2914962
query_146,5,3,5162.0,4516.0,100000,3125,2894560
query_146,5,4,5205.0,4514.0,100003,3536,2925885
query_146,5,5,5158.0,4517.0,100018,3172,3010440
query_147,5,1,4566.0,4545.0,100015,4910,4772802
query_147,5,2,4571.0,4544.0,100001,3559,4695072
query_147,5,3,4566.0,4545.0,100015,3382,4700786
query_147,5,4,4556.0,4545.0,100003,3581,4946169
query_147,5,5,4563.0,4545.0,100010,3282,4733488
query_150,5,1,4555.0,4545.0,100007,4585,4969562
query_150,5,2,4550.0,4545.0,100001,2991,5092704
query_150,5,3,4551.0,4546.0,100020,3279,5197521
query_150,5,4,4552.0,4545.0,100001,3015,5033426
query_150,5,5,4553.0,4545.0,100003,3008,5071812
query_151,5,1,3040.0,3030.0,100004,4364,5102376
query_151,5,2,3047.0,3030.0,100015,3087,5088498
query_151,5,3,3040.0,3030.0,100004,3091,5109254
query_151,5,4,3037.0,3030.0,100005,3393,4981769
query_151,5,5,3038.0,3030.0,100002,3098,5046064
query_168,5,1,24351.0,734.0,100036,4139,755203
query_168,5,2,24258.0,737.0,100002,2995,753257
query_168,5,3,24275.0,739.0,100000,2981,602079
query_168,5,4,24552.0,719.0,100018,2938,638011
query_168,5,5,24369.0,734.0,100002,2978,442341
query_224,5,1,3269.0,1782.0,100000,4978,12
query_224,5,2,3330.0,1780.0,100046,4263,13
query_224,5,3,3259.0,1782.0,100022,4503,14
query_224,5,4,3302.0,1781.0,100013,4799,12
query_224,5,5,3374.0,1779.0,100033,4519,12
query_255,5,1,4658.0,4541.0,100019,4762,36343809
query_255,5,2,4645.0,4541.0,100006,3626,36445524
query_255,5,3,4647.0,4541.0,100008,3508,36429839
query_255,5,4,4652.0,4541.0,100013,3435,36390684
query_255,5,5,4660.0,4541.0,100021,3509,36328210
query_256,5,1,3188.0,3025.0,100032,4529,30107586
query_256,5,2,3190.0,3024.0,100006,3211,30088703
query_256,5,3,3221.0,3024.0,100030,3173,29799119
query_256,5,4,3216.0,3024.0,100025,3475,29845449
query_256,5,5,3226.0,3023.0,100009,3232,29743095
query_288,5,1,2366.0,2268.0,100012,4023,88126
query_288,5,2,2368.0,2268.0,100028,2853,87720
query_288,5,3,2379.0,2268.0,100028,2643,82803
query_288,5,4,2376.0,2267.0,100000,2620,87389
query_288,5,5,2375.0,2268.0,100032,2815,85773
query_349,5,1,4706.0,4538.0,100005,4606,11800341
query_349,5,2,4708.0,4538.0,100008,3100,12015526
query_349,5,3,4730.0,4537.0,100008,2938,10695872
query_349,5,4,4721.0,4538.0,100019,3292,12153423
query_349,5,5,4733.0,4537.0,100011,3076,11537935
query_351,5,1,4612.0,4543.0,100016,4561,8158440
query_351,5,2,4611.0,4543.0,100014,3216,8259726
query_351,5,3,4618.0,4542.0,100001,3450,8184026
query_351,5,4,4623.0,4542.0,100006,3019,8146325
query_351,5,5,4611.0,4543.0,100014,2982,8170588
query_352,5,1,22871.0,3595.0,100017,4102,10121633
query_352,5,2,23395.0,3566.0,100011,2646,9812912
query_352,5,3,23163.0,3575.0,100021,2574,9949526
query_352,5,4,23516.0,3557.0,100000,2862,9767886
query_352,5,5,23226.0,3571.0,100003,2590,9386247
query_391,5,1,4680.0,4539.0,100003,5289,3415284
query_391,5,2,4674.0,4540.0,100014,4070,3315258
query_391,5,3,4669.0,4540.0,100012,3628,3406023
query_391,5,4,4691.0,4539.0,100014,3538,3401942
query_391,5,5,4677.0,4540.0,100019,3279,3473895
query_407,5,1,89383.0,503.0,100000,5448,2277765
query_407,5,2,90234.0,463.0,100000,3732,11665649
query_407,5,3,90304.0,460.0,100014,3680,15315583
query_407,5,4,89949.0,476.0,100000,3853,10961028
query_407,5,5,90373.0,456.0,100000,3590,1239032
query_469,5,1,4546.0,4546.0,100012,4821,7301506
query_469,5,2,4547.0,4546.0,100014,3344,7301486
query_469,5,3,4549.0,4546.0,100017,3237,7303048
query_469,5,4,4547.0,4546.0,100014,3431,7299894
query_469,5,5,4548.0,4546.0,100015,3178,7296720
query_512,5,1,2276.0,2273.0,100018,3835,3001169
query_512,5,2,2280.0,2273.0,100028,2612,3021014
query_512,5,3,2279.0,2273.0,100026,2736,2858050
query_512,5,4,2284.0,2273.0,100036,2881,2990281
query_512,5,5,2282.0,2273.0,100032,2793,2907707
query_520,5,1,4562.0,4545.0,100007,5122,34720047
query_520,5,2,4569.0,4545.0,100015,3468,34651618
query_520,5,3,4565.0,4545.0,100010,3527,34689600
query_520,5,4,4560.0,4545.0,100006,3433,34742917
query_520,5,5,4562.0,4545.0,100007,3474,34720047
query_545,5,1,4546.0,4546.0,100012,4647,37280216
query_545,5,2,4546.0,4546.0,100012,3330,37280216
query_545,5,3,4546.0,4546.0,100012,3247,37280216
query_545,5,4,4547.0,4546.0,100014,4849,37280216
query_545,5,5,4546.0,4546.0,100012,5096,37280216
query_547,5,1,4869.0,4529.0,100005,5044,432192
query_547,5,2,4877.0,4529.0,100001,3793,479275
query_547,5,3,4867.0,4529.0,100007,3792,487721
query_547,5,4,4843.0,4531.0,100012,3478,462919
query_547,5,5,4876.0,4529.0,100000,3389,429476
query_548,5,1,4887.0,4529.0,100001,5490,2952099
query_548,5,2,4860.0,4531.0,100014,3800,2413657
query_548,5,3,4871.0,4530.0,100005,3752,3363573
query_548,5,4,4863.0,4531.0,100020,3722,3051609
query_548,5,5,4852.0,4531.0,100010,3565,2657146
query_595,5,1,4565.0,4545.0,100013,4842,5035357
query_595,5,2,4560.0,4545.0,100006,3490,5015106
query_595,5,3,4565.0,4545.0,100013,3197,5051534
query_595,5,4,4570.0,4545.0,100020,3472,5011730
query_595,5,5,4566.0,4545.0,100016,3173,5039696
query_613,5,1,18656.0,3873.0,100002,5478,4237593
query_613,5,2,18428.0,3884.0,100000,4007,4736189
query_613,5,3,18420.0,3885.0,100009,4007,3965043
query_613,5,4,18736.0,3870.0,100018,4061,3989386
query_613,5,5,18547.0,3879.0,100012,3883,4369020
query_629,5,1,4548.0,4546.0,100016,4587,9181487
query_629,5,2,4546.0,4546.0,100012,3270,9181487
query_629,5,3,4548.0,4546.0,100016,3126,9181487
query_629,5,4,4548.0,4546.0,100016,3486,9181485
query_629,5,5,4546.0,4546.0,100012,3142,9181487
query_632,5,1,4682.0,4539.0,100001,4566,7968784
query_632,5,2,4690.0,4539.0,100010,3205,7979542
query_632,5,3,4707.0,4538.0,100006,3529,7996400
query_632,5,4,4708.0,4538.0,100008,3114,7957620
query_632,5,5,4703.0,4538.0,100003,3053,7918122
query_633,5,1,4546.0,4546.0,100012,4527,31943862
query_633,5,2,4546.0,4546.0,100012,3287,31918209
query_633,5,3,4546.0,4546.0,100012,3332,31943862
query_633,5,4,4546.0,4546.0,100012,3215,31937413
query_633,5,5,4546.0,4546.0,100012,3156,31937469
query_637,5,1,99948.0,0.0,100000,4344,0
query_637,5,2,99955.0,0.0,100000,3321,0
query_637,5,3,99967.0,0.0,100000,3391,0
query_637,5,4,99899.0,1.0,100000,3554,958
query_637,5,5,99965.0,0.0,100000,3286,0
query_638,5,1,4724.0,2015.0,100022,3520,31
query_638,5,2,4659.0,2024.0,100016,2323,33
query_638,5,3,4583.0,2028.0,100000,2213,32
query_638,5,4,4755.0,2014.0,100036,2354,33
query_638,5,5,4670.0,2022.0,100026,2303,32
query_137,6,1,417890.0,10910.0,1000010,32749,284363
query_137,6,2,419966.0,10837.0,1000038,30689,285267
query_137,6,3,418868.0,10882.0,1000027,30404,282266
query_137,6,4,421155.0,10811.0,1000009,30042,280555
query_137,6,5,422812.0,10757.0,1000000,30371,289877
query_138,6,1,380863.0,12095.0,1000010,32134,368944
query_138,6,2,385258.0,11956.0,1000038,30187,364097
query_138,6,3,382995.0,12032.0,1000027,30048,366254
query_138,6,4,385391.0,11961.0,1000009,31285,357082
query_138,6,5,384306.0,11985.0,1000000,31153,376763
query_145,6,1,43933.0,29869.0,1000024,40577,4979974
query_145,6,2,44206.0,29859.0,1000016,39152,4949728
query_145,6,3,44122.0,29863.0,1000005,36892,4957378
query_145,6,4,44295.0,29858.0,1000025,36415,4937978
query_145,6,5,44119.0,29862.0,1000004,36546,4958644
query_146,6,1,52015.0,45126.0,1000010,33427,2913748
query_146,6,2,52094.0,45124.0,1000021,31118,2926901
query_146,6,3,52094.0,45122.0,1000000,30180,2909714
query_146,6,4,52134.0,45121.0,1000008,30059,2929489
query_146,6,5,52053.0,45126.0,1000018,30263,2922343
query_147,6,1,45783.0,45430.0,1000018,34937,4790629
query_147,6,2,45797.0,45428.0,1000001,34046,4781953
query_147,6,3,45783.0,45430.0,1000018,33285,4789204
query_147,6,4,45809.0,45428.0,1000020,33452,4791814
query_147,6,5,45807.0,45428.0,1000009,33125,4816355
query_150,6,1,45738.0,45428.0,1000008,30786,5076584
query_150,6,2,45705.0,45432.0,1000016,29212,5086809
query_150,6,3,45711.0,45431.0,1000017,28621,5109403
query_150,6,4,45700.0,45432.0,1000012,28874,5103636
query_150,6,5,45694.0,45433.0,1000019,29109,5101566
query_151,6,1,30524.0,30288.0,1000016,37371,5103593
query_151,6,2,30524.0,30289.0,1000027,35728,5112700
query_151,6,3,30531.0,30288.0,1000015,34239,5064042
query_151,6,4,30548.0,30287.0,1000023,34274,5078196
query_151,6,5,30558.0,30286.0,1000014,34230,5115123
query_168,6,1,252782.0,6664.0,1000000,32153,606739
query_168,6,2,252289.0,6681.0,1000002,30209,572406
query_168,6,3,253115.0,6624.0,1000001,29812,592859
query_168,6,4,251968.0,6709.0,1000001,29214,558197
query_168,6,5,252465.0,6679.0,1000002,29321,533631
query_224,6,1,34935.0,17689.0,1000017,59084,12
query_224,6,2,34462.0,17704.0,1000009,52051,12
query_224,6,3,34788.0,17694.0,1000023,50769,12
query_224,6,4,34881.0,17695.0,1000005,46528,12
query_224,6,5,34735.0,17698.0,1000029,44539,12
query_255,6,1,46591.0,45399.0,1000000,37019,36350417
query_255,6,2,46600.0,45400.0,1000018,34660,36334602
query_255,6,3,46633.0,45397.0,1000004,34464,36319272
query_255,6,4,46595.0,45400.0,1000021,36124,36344900
query_255,6,5,46532.0,45402.0,1000007,35152,36401304
query_256,6,1,32055.0,30235.0,1000023,31207,29947164
query_256,6,2,32010.0,30237.0,1000013,28873,29992238
query_256,6,3,32052.0,30236.0,1000013,28337,29945021
query_256,6,4,32072.0,30235.0,1000013,28393,29929313
query_256,6,5,32020.0,30237.0,1000022,29710,29985844
query_288,6,1,24747.0,22572.0,1000024,34211,101144
query_288,6,2,24721.0,22574.0,1000006,32046,103218
query_288,6,3,24653.0,22579.0,1000036,31398,101329
query_288,6,4,24706.0,22574.0,1000034,30196,100995
query_288,6,5,24698.0,22578.0,1000038,29618,101952
query_349,6,1,47378.0,45359.0,1000006,30405,11707772
query_349,6,2,47459.0,45357.0,1000014,28758,11704972
query_349,6,3,47337.0,45362.0,1000011,27802,11801134
query_349,6,4,47443.0,45356.0,1000009,27601,11598284
query_349,6,5,47372.0,45359.0,1000005,28555,11601859
query_351,6,1,46268.0,45410.0,1000007,30346,8175407
query_351,6,2,46270.0,45410.0,1000008,28454,8164234
query_351,6,3,46299.0,45409.0,1000018,29043,8178329
query_351,6,4,46273.0,45410.0,1000010,28778,8168911
query_351,6,5,46288.0,45409.0,1000011,28194,8183633
query_352,6,1,271230.0,33366.0,1000009,30606,10341084
query_352,6,2,270501.0,33407.0,1000021,27703,10019483
query_352,6,3,269133.0,33462.0,1000017,26914,10223577
query_352,6,4,270947.0,33379.0,1000000,26872,10115993
query_352,6,5,270792.0,33382.0,1000008,26306,10355310
query_391,6,1,46987.0,45368.0,1000008,31991,3400297
query_391,6,2,47034.0,45364.0,1000013,31170,3427856
query_391,6,3,47059.0,45364.0,1000018,30713,3407909
query_391,6,4,47090.0,45362.0,1000017,30772,3411520
query_391,6,5,47028.0,45366.0,1000011,29610,3402411
query_407,6,1,906367.0,4423.0,1000000,35588,8371314
query_407,6,2,907318.0,4377.0,1000000,33694,84723037
query_407,6,3,909199.0,4286.0,1000000,33170,27719895
query_407,6,4,907990.0,4344.0,1000000,33054,12524552
query_407,6,5,906680.0,4407.0,1000000,34000,85413133
query_469,6,1,45590.0,45442.0,1000020,33137,7304642
query_469,6,2,45591.0,45441.0,1000000,31178,7303494
query_469,6,3,45584.0,45442.0,1000006,31100,7302573
query_469,6,4,45602.0,45440.0,1000002,30465,7303503
query_469,6,5,45584.0,45442.0,1000007,30323,7303529
query_512,6,1,22870.0,22717.0,1000022,32093,2971023
query_512,6,2,22877.0,22717.0,1000032,31132,2966718
query_512,6,3,22870.0,22717.0,1000014,29872,2996742
query_512,6,4,22846.0,22719.0,1000028,28694,2994946
query_512,6,5,22863.0,22718.0,1000030,28141,3013374
query_520,6,1,45669.0,45444.0,1000019,38115,34696528
query_520,6,2,45702.0,45441.0,1000001,33398,34682150
query_520,6,3,45671.0,45443.0,1000005,32315,34700350
query_520,6,4,45670.0,45444.0,1000016,32970,34688901
query_520,6,5,45704.0,45441.0,1000001,33984,34677582
query_545,6,1,45482.0,45452.0,1000004,64883,37280216
query_545,6,2,45486.0,45452.0,1000012,59244,37280216
query_545,6,3,45483.0,45452.0,1000006,56414,37280216
query_545,6,4,45471.0,45453.0,1000002,51934,37280216
query_545,6,5,45478.0,45453.0,1000016,50253,37280216
query_547,6,1,50284.0,45135.0,1000006,36930,685604
query_547,6,2,50336.0,45136.0,1000012,36448,671590
query_547,6,3,50315.0,45140.0,1000010,42137,684978
query_547,6,4,50295.0,45137.0,1000019,36840,683720
query_547,6,5,50380.0,45132.0,1000006,36087,675751
query_548,6,1,49030.0,45271.0,1000017,36641,3697048
query_548,6,2,48983.0,45273.0,1000012,34314,3800479
query_548,6,3,49060.0,45270.0,1000017,32936,3742545
query_548,6,4,49093.0,45266.0,1000002,33572,3608547
query_548,6,5,48958.0,45273.0,1000015,33755,3673173
query_595,6,1,45791.0,45429.0,1000004,35130,5034090
query_595,6,2,45787.0,45430.0,1000016,32016,5027545
query_595,6,3,45788.0,45430.0,1000021,31357,5035713
query_595,6,4,45785.0,45430.0,1000005,31835,5027845
query_595,6,5,45783.0,45430.0,1000019,32024,5033477
query_613,6,1,188930.0,38595.0,1000000,40781,4441790
query_613,6,2,189469.0,38569.0,1000015,39441,4201888
query_613,6,3,187259.0,38675.0,1000005,39345,4210092
query_613,6,4,187127.0,38683.0,1000007,39381,4154799
query_613,6,5,189065.0,38586.0,1000003,39418,4033925
query_629,6,1,45593.0,45441.0,1000006,34054,9181476
query_629,6,2,45573.0,45443.0,1000006,31545,9181474
query_629,6,3,45544.0,45446.0,1000008,31667,9182082
query_629,6,4,45566.0,45444.0,1000012,31420,9181471
query_629,6,5,45558.0,45445.0,1000016,30277,9181476
query_632,6,1,47088.0,45371.0,1000020,30955,7988435
query_632,6,2,47087.0,45372.0,1000021,28885,7961354
query_632,6,3,47180.0,45366.0,1000014,28293,7960158
query_632,6,4,47090.0,45371.0,1000016,27731,8011019
query_632,6,5,47092.0,45371.0,1000003,28371,7973644
query_633,6,1,45493.0,45451.0,1000006,33125,31936857
